userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
14,_jongh0,반팔 티,,나일론 팬츠,운동화,기타 모자,2024년 4월 13일,65,178,캐주얼,,
14,_jongh0,반팔 티,재킷,데님팬츠,스니커즈/캔버스,기타 모자,2024년 4월 14일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 셔츠/블라우스",,데님팬츠,구두/로퍼,기타 모자,2024년 4월 15일,65,178,캐주얼,,
14,_jongh0,긴팔 티,,카고바지,스니커즈/캔버스,기타 모자,2024년 4월 17일,65,178,캐주얼,,
14,_jongh0,반팔 티,,반바지,스니커즈/캔버스,장목양말,2024년 4월 18일,65,178,캐주얼,,
14,_jongh0,"반팔 셔츠/블라우스, 반팔 티",,카고바지,스니커즈/캔버스,기타 모자,2024년 4월 19일,65,178,캐주얼,,
14,_jongh0,긴팔 티,,반바지,운동화,장목양말,2024년 4월 20일,65,178,캐주얼,,
14,_jongh0,반팔 티,바람막이,나일론 팬츠,스니커즈/캔버스,기타 모자,2024년 4월 21일,65,178,캐주얼,,
14,_jongh0,반팔 티,,데님팬츠,구두/로퍼,기타 모자,2024년 4월 22일,65,178,캐주얼,,
14,_jongh0,반팔 티,,반바지,운동화,"기타 모자, 장목양말",2024년 4월 23일,65,178,캐주얼,,
14,_jongh0,반팔 티,,카고바지,운동화,기타 모자,2024년 4월 24일,65,178,캐주얼,,
14,_jongh0,반팔 티,집업,나일론 팬츠,스니커즈/캔버스,기타 모자,2024년 4월 25일,65,178,캐주얼,,
14,_jongh0,"반팔 티, 셔츠/블라우스",,반바지,구두/로퍼,장목양말,2024년 4월 26일,65,178,캐주얼,,
14,_jongh0,반팔 티,,데님팬츠,운동화,기타 모자,2024년 4월 27일,65,178,캐주얼,,
