userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
3,koko.iron,"반팔 셔츠/블라우스, 반팔 티",,면바지,스니커즈/캔버스,,2023년 8월 19일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,반바지,구두/로퍼,,2023년 8월 19일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,스니커즈/캔버스,,2023년 8월 17일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,스니커즈/캔버스,장목양말,2023년 8월 16일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,면바지,스니커즈/캔버스,,2023년 8월 16일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,데님팬츠,스니커즈/캔버스,,2023년 8월 14일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,운동화,,2023년 8월 11일,70,180,"미니멀, 캐주얼",,
3,koko.iron,맨투맨,,반바지,샌들/슬리퍼,,2023년 8월 10일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 셔츠/블라우스, 반팔 티",,반바지,샌들/슬리퍼,기타 모자,2023년 8월 9일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,스니커즈/캔버스,,2023년 8월 8일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,면바지,스니커즈/캔버스,,2023년 8월 7일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,면바지,샌들/슬리퍼,,2023년 8월 4일,70,180,"미니멀, 캐주얼",,
3,koko.iron,긴팔 티,,반바지,샌들/슬리퍼,,2023년 8월 3일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,운동화,장목양말,2023년 8월 1일,70,180,"미니멀, 캐주얼",,
